Word,Zipf-value,,
eradication,2.49595412480038,,
eradicator,1.89389413347242,,
eras,2.63425682296667,,
erasable,1.59286413780844,,
erase,3.79426126212889,,
erased,3.59286413780844,,
eraser,3.00783748577926,,
erasers,2.54710664724777,,
erases,2.54710664724777,,
erasing,2.84813664291175,,
erasure,1.89389413347242,,
erasures,1.99080414648048,,
erat,1.89389413347242,,
erbium,1.59286413780844,,
ere,3.37461951246091,,
erebus,1.99080414648048,,
erect,3.07716397715523,,
erected,2.70680749011528,,
erectile,2.6897741508165,,
erecting,2.0699853925281,,
erection,3.34105216481464,,
erections,2.4379621778227,,
erectly,1.59286413780844,,
erector,2.1949241291364,,
erf,1.59286413780844,,
erg,2.0699853925281,,
ergo,2.93528681863065,,
ergonomic,2.0699853925281,,
ergonomically,1.59286413780844,,
ergot,1.89389413347242,,
ergotism,1.59286413780844,,
ericas,1.76895539686412,,
erk,2.73899217348668,,
ermine,2.84813664291175,,
ermined,1.59286413780844,,
ermines,1.59286413780844,,
ern,2.67204538385607,,
erode,2.13693218215872,,
eroded,2.4057774944513,,
erodent,1.59286413780844,,
eroding,2.59286413780844,,
erogenous,2.54710664724777,,
erosion,2.75423214004342,,
erosions,1.59286413780844,,
erosive,1.59286413780844,,
erotic,3.59503019956495,,
erotica,2.75423214004342,,
erotical,1.59286413780844,,
erotically,1.89389413347242,,
eroticism,2.24607665158378,,
eroticize,1.59286413780844,,
erotics,1.89389413347242,,
erotogenic,1.59286413780844,,
erotomania,1.99080414648048,,
err,3.18392874483494,,
errand,3.60358800320021,,
errands,3.58409021350094,,
errant,2.70680749011528,,
errantly,1.59286413780844,,
errantry,1.59286413780844,,
erratic,3.22633259338803,,
erratically,2.4379621778227,,
erratum,1.59286413780844,,
erred,2.1949241291364,,
erring,1.76895539686412,,
erroneous,2.73899217348668,,
erroneously,2.4379621778227,,
error,3.96761248381855,,
errorless,1.59286413780844,,
errors,3.23631681429463,,
errs,1.89389413347242,,
ersatz,2.1949241291364,,
erstwhile,2.0699853925281,,
erucic,2.33322682730268,,
erudite,1.89389413347242,,
erudition,1.89389413347242,,
erupt,2.61405343687838,,
erupted,2.70680749011528,,
erupting,2.4379621778227,,
eruption,2.61405343687838,,
eruptions,2.37101538819208,,
eruptive,1.59286413780844,,
erupts,2.4379621778227,,
erythema,1.99080414648048,,
erythematous,1.76895539686412,,
erythroblastosis,1.59286413780844,,
erythrocytes,1.59286413780844,,
erythromycin,2.1949241291364,,
erythrosine,1.59286413780844,,
esc,2.0699853925281,,
escalan,1.76895539686412,,
escalate,2.86003586621145,,
escalated,2.9046179988642,,
escalates,2.33322682730268,,
escalating,2.79698412046437,,
escalation,2.61405343687838,,
escalations,1.59286413780844,,
escalator,3.11790894484529,,
escalators,2.29183414214446,,
escalopes,1.59286413780844,,
escapable,1.59286413780844,,
escapade,2.57058774309729,,
escapades,2.54710664724777,,
escape,4.64575037306482,,
escaped,4.28834581429864,,
escapee,2.37101538819208,,
escapees,2.13693218215872,,
escaper,1.59286413780844,,
escapes,3.41240807335031,,
escaping,3.50402174654842,,
escapism,2.0699853925281,,
escapist,2.1949241291364,,
escapology,1.59286413780844,,
escargot,2.49595412480038,,
escargots,2.1949241291364,,
escarole,1.76895539686412,,
escarpment,2.65356197816205,,
eschar,1.59286413780844,,
escharotic,1.59286413780844,,
escheated,1.59286413780844,,
eschew,1.59286413780844,,
eschewed,1.59286413780844,,
eschewing,1.76895539686412,,
eschews,1.76895539686412,,
escort,4.16689540553616,,
escorted,3.21611342820634,,
escorting,2.98203022217297,,
escorts,3.10474749878732,,
escrow,3.1949241291364,,
escudos,1.76895539686412,,
escuela,1.76895539686412,,
escutcheon,1.89389413347242,,
ese,2.96393200008018,,
eses,1.89389413347242,,
eskimo,3.22125306785875,,
eskimos,2.91508343254236,,
esophageal,2.29183414214446,,
esophagectomy,1.59286413780844,,
esophagi,1.59286413780844,,
esophagitis,1.59286413780844,,
esophagoscopy,1.59286413780844,,
esophagus,2.86003586621145,,
esoteric,2.59286413780844,,
esp,2.87161773876127,,
espadrilles,1.59286413780844,,
espagnole,1.59286413780844,,
espanol,2.33322682730268,,
espece,1.59286413780844,,
especial,2.1949241291364,,
especially,4.8270016272594,,
espionage,3.23631681429463,,
esplanade,2.52228306352273,,
espouse,1.76895539686412,,
espoused,1.76895539686412,,
espouses,1.59286413780844,,
espousing,1.99080414648048,,
espressivo,1.59286413780844,,
espresso,3.31714000740923,,
espressos,2.1949241291364,,
esprit,2.46792540120014,,
espundia,1.59286413780844,,
espy,1.76895539686412,,
esq,1.89389413347242,,
esquire,2.9994043182424,,
ess,2.0699853925281,,
essay,3.78876379021767,,
essays,3.04002216915066,,
esse,2.29183414214446,,
essence,3.75122662990369,,
essences,2.13693218215872,,
essential,3.68628582297068,,
essentially,3.51455061329204,,
essentials,2.89389413347242,,
est,3.79152122476286,,
establish,3.80237915235107,,
established,3.9109274727712,,
establishes,2.37101538819208,,
establishing,3.16106586187544,,
establishment,3.61611659744215,,
establishments,2.46792540120014,,
estado,1.76895539686412,,
estate,4.32404984544244,,
estates,3.13068323288172,,
esteem,3.23135339476308,,
esteemed,3.17264773442525,,
esteems,1.76895539686412,,
esthetic,1.76895539686412,,
esthetically,1.59286413780844,,
estimable,1.76895539686412,,
estimate,3.67922396848319,,
estimated,3.44717017960952,,
estimates,3.25087553446555,,
estimating,2.49595412480038,,
estimation,2.70680749011528,,
estimations,1.76895539686412,,
estonian,2.24607665158378,,
estopped,1.59286413780844,,
estoppel,1.89389413347242,,
estrange,1.76895539686412,,
estranged,2.63425682296667,,
estrangement,2.33322682730268,,
estrangements,1.59286413780844,,
estrin,1.59286413780844,,
estrogen,2.72319790630345,,
estrogens,1.59286413780844,,
estuary,2.0699853925281,,
eta,3.4379621778227,,
etas,1.59286413780844,,
etc,3.42537305051468,,
etcetera,3.09117469159804,,
etch,2.33322682730268,,
etched,2.72319790630345,,
etcher,1.76895539686412,,
etching,2.37101538819208,,
etchings,2.33322682730268,,
eten,1.59286413780844,,
eternal,4.03061470062883,,
eternalization,1.59286413780844,,
eternally,3.26955774743331,,
eterne,1.59286413780844,,
eternities,1.76895539686412,,
eternity,3.90249430523434,,
ethanol,2.49595412480038,,
ether,3.32926064008508,,
ethereal,2.59286413780844,,
etheric,1.59286413780844,,
ethernet,1.76895539686412,,
ethers,1.59286413780844,,
ethic,3.02422790196743,,
ethical,3.4379621778227,,
ethically,2.83590218649474,,
ethics,3.72958470496485,,
ethiop,1.59286413780844,,
ethiopian,2.73899217348668,,
ethiopians,1.99080414648048,,
ethmoid,1.99080414648048,,
ethnic,3.25562196949002,,
ethnically,2.0699853925281,,
ethnicity,2.37101538819208,,
ethnocentric,1.59286413780844,,
ethnographic,1.76895539686412,,
ethos,2.1949241291364,,
ethyl,2.59286413780844,,
ethylene,2.33322682730268,,
etiological,1.59286413780844,,
etiology,1.99080414648048,,
etiquette,3.2786058764107,,
etruria,1.59286413780844,,
etruscan,2.4379621778227,,
etudes,1.99080414648048,,
ety,1.59286413780844,,
etymological,1.59286413780844,,
etymologically,1.59286413780844,,
etymology,2.1949241291364,,
eucalypti,1.59286413780844,,
eucalyptus,2.70680749011528,,
eucharist,1.89389413347242,,
euchring,1.59286413780844,,
euclidean,1.59286413780844,,
euclidian,1.76895539686412,,
eudaemon,1.59286413780844,,
eudaemonic,1.59286413780844,,
eugenia,1.76895539686412,,
eugenics,1.99080414648048,,
eugenism,1.59286413780844,,
eulogies,2.4057774944513,,
eulogize,1.99080414648048,,
eulogized,1.89389413347242,,
eulogizing,1.76895539686412,,
eulogy,3.22125306785875,,
eunuch,3.11137807768633,,
eunuchs,2.61405343687838,,
euphemism,2.96393200008018,,
euphemisms,2.46792540120014,,
euphemistic,1.59286413780844,,
euphemistically,1.89389413347242,,
euphonious,1.89389413347242,,
euphony,1.59286413780844,,
euphoria,2.70680749011528,,
euphoric,2.63425682296667,,
eurasian,2.0699853925281,,
euro,2.79698412046437,,
eurocentric,1.59286413780844,,
eurodollar,1.59286413780844,,
european,3.84934134405012,,
europeans,2.96393200008018,,
euros,2.87161773876127,,
eustachian,2.1949241291364,,
euthanasia,2.67204538385607,,
euthanasy,1.99080414648048,,
euthanize,2.37101538819208,,
euthanized,2.1949241291364,,
euthanizing,1.59286413780844,,
evacuate,3.74971603887845,,
evacuated,3.32525789763141,,
evacuates,1.76895539686412,,
evacuating,3.07716397715523,,
evacuation,3.52228306352273,,
evacuations,1.99080414648048,,
evacuees,2.0699853925281,,
evade,2.95459197382603,,
evaded,2.4057774944513,,
evader,1.59286413780844,,
evades,1.89389413347242,,
evading,2.81034808202235,,
eval,2.13693218215872,,
evaluate,3.24122414878937,,
evaluated,2.79698412046437,,
evaluates,1.76895539686412,,
evaluating,2.61405343687838,,
evaluation,3.64594258129186,,
evaluations,2.83590218649474,,
evaluator,1.59286413780844,,
evaluators,1.89389413347242,,
evangelical,2.37101538819208,,
evangelicals,1.59286413780844,,
evangelion,1.99080414648048,,
evangelise,1.59286413780844,,
evangelised,1.59286413780844,,
evangelism,1.99080414648048,,
evangelist,2.13693218215872,,
evangelists,1.89389413347242,,
evaporate,2.6897741508165,,
evaporated,2.6897741508165,,
evaporates,2.29183414214446,,
evaporating,2.52228306352273,,
evaporation,1.76895539686412,,
evaporator,1.89389413347242,,
evaporators,1.59286413780844,,
evasion,3.0699853925281,,
evasions,2.1949241291364,,
evasive,3.2603170906984,,
evasiveness,1.89389413347242,,
even,5.94187926049267,,
evened,2.29183414214446,,
evenhanded,1.59286413780844,,
evening,5.0811327533039,,
evenings,3.41568578311155,,
evenly,2.88289874917096,,
evens,2.73899217348668,,
event,4.42087920203242,,
eventful,2.57058774309729,,
eventide,1.59286413780844,,
eventration,1.59286413780844,,
events,4.22683729359811,,
eventual,2.65356197816205,,
eventualities,2.13693218215872,,
eventuality,2.29183414214446,,
eventually,4.387700595623,,
eventuate,1.59286413780844,,
ever,5.85019465777582,,
everglades,2.78319583597873,,
evergreen,2.33322682730268,,
evergreens,1.76895539686412,,
everlasting,3.40910543780022,,
everlastingly,2.0699853925281,,
evermore,2.83590218649474,,
every,5.73911623990144,,
everybody,5.5362597143174,,
everyday,4.03690893372652,,
everyman,2.6897741508165,,
everymen,1.59286413780844,,
everyone,5.38262107009373,,
everyplace,2.59286413780844,,
everything,5.81558060895602,,
everyway,1.76895539686412,,
everywhere,4.71376695542297,,
everywheres,1.59286413780844,,
everywoman,1.76895539686412,,
evict,2.86003586621145,,
evicted,3.15515700226492,,
evicting,2.4057774944513,,
eviction,2.93528681863065,,
evictions,1.59286413780844,,
evicts,1.76895539686412,,
evidence,4.92892341567479,,
evidenced,2.4379621778227,,
evidences,2.52228306352273,,
evident,3.13068323288172,,
evidential,1.59286413780844,,
evidentially,1.76895539686412,,
evidentiary,2.67204538385607,,
evidently,3.76750533046889,,
evil,4.86377577721892,,
evildoer,1.89389413347242,,
evildoers,2.63425682296667,,
evildoing,1.59286413780844,,
eviler,1.89389413347242,,
evilest,1.76895539686412,,
evilly,1.76895539686412,,
evilness,1.89389413347242,,
evils,3.15515700226492,,
evinced,1.89389413347242,,
evinces,1.59286413780844,,
evincing,1.76895539686412,,
eviscerate,2.37101538819208,,
eviscerated,2.57058774309729,,
eviscerates,1.76895539686412,,
eviscerating,2.0699853925281,,
evisceration,2.0699853925281,,
eviscerator,1.59286413780844,,
evitable,1.59286413780844,,
evite,1.59286413780844,,
evocation,1.99080414648048,,
evocative,2.46792540120014,,
evoke,2.49595412480038,,
evoked,2.0699853925281,,
evokes,2.4379621778227,,
evoking,1.89389413347242,,
evolution,3.72799678918522,,
evolutional,1.76895539686412,,
evolutionary,3.07716397715523,,
evolutionist,1.76895539686412,,
evolutions,1.76895539686412,,
evolve,3.21611342820634,,
evolved,3.50134915668709,,
evolvement,1.76895539686412,,
evolves,2.24607665158378,,
evolving,3.0626861537866,,
ew,3.81687894918131,,
ewe,2.52228306352273,,
ewes,1.76895539686412,,
ex,4.09869217166328,,
exacerbate,2.1949241291364,,
exacerbated,2.29183414214446,,
exacerbates,1.76895539686412,,
exacerbating,1.76895539686412,,
exacerbation,1.76895539686412,,
exact,4.35441612637262,,
exacta,2.0699853925281,,
exacted,2.29183414214446,,
exacting,2.67204538385607,,
exactingly,1.59286413780844,,
exaction,1.59286413780844,,
exactions,1.59286413780844,,
exactitude,1.59286413780844,,
exactly,5.39248034228994,,
exactness,1.59286413780844,,
exacts,1.99080414648048,,
exaggerate,3.29183414214446,,
exaggerated,3.10474749878732,,
exaggerates,2.4057774944513,,
exaggerating,3.33322682730268,,
exaggeration,2.97307537952005,,
exaggerations,1.89389413347242,,
exaggerator,1.76895539686412,,
exalt,2.33322682730268,,
exaltation,1.89389413347242,,
exalted,2.84813664291175,,
exalting,2.24607665158378,,
exalts,1.89389413347242,,
exam,4.12752471363689,,
examen,1.59286413780844,,
examination,3.74208325046382,,
examinations,2.82331305918672,,
examine,3.99512552026312,,
examined,3.73274322420968,,
examiner,3.40910543780022,,
examiners,2.37101538819208,,
examines,2.57058774309729,,
examining,3.2786058764107,,
example,4.47595749638413,,
examples,3.28306021783695,,
exams,3.4561869979289,,
exasperate,1.76895539686412,,
exasperated,2.24607665158378,,
exasperating,2.4057774944513,,
exasperation,1.59286413780844,,
excalibur,3.1894612334349,,
excavate,2.33322682730268,,
excavated,2.46792540120014,,
excavating,2.37101538819208,,
excavation,2.81034808202235,,
excavations,2.0699853925281,,
excavator,1.99080414648048,,
excavators,1.59286413780844,,
exceed,3.10474749878732,,
exceeded,3.09801411612835,,
exceeding,2.81034808202235,,
exceedingly,2.99080414648048,,
exceeds,2.87161773876127,,
excel,2.87161773876127,,
excelente,2.1949241291364,,
excelled,2.59286413780844,,
excellence,3.42216791063947,,
excellencies,2.24607665158378,,
excellency,3.9994043182424,,
excellent,4.72142494436776,,
excellently,2.37101538819208,,
excelling,1.99080414648048,,
excels,2.33322682730268,,
excelsior,2.88289874917096,,
except,5.04748036160114,,
excepted,2.46792540120014,,
excepting,2.52228306352273,,
exception,3.9046179988642,,
exceptional,3.46792540120014,,
exceptionally,3.18392874483494,,
exceptions,3.45915147689264,,
excepts,1.59286413780844,,
excercise,1.76895539686412,,
excerpt,2.0699853925281,,
excerpts,2.33322682730268,,
excess,3.48773379455369,,
excesses,2.49595412480038,,
excessive,3.38874415515252,,
excessively,2.75423214004342,,
exchange,4.30551383943565,,
exchanged,3.32525789763141,,
exchanger,1.59286413780844,,
exchanges,2.6897741508165,,
exchanging,3.0552621357074,,
exchequer,2.0699853925281,,
excided,1.59286413780844,,
excise,2.24607665158378,,
excised,2.0699853925281,,
excising,1.76895539686412,,
excision,1.59286413780844,,
excitability,1.76895539686412,,
excitable,2.6897741508165,,
excitation,1.89389413347242,,
excitatory,1.59286413780844,,
excite,3.33322682730268,,
excited,4.68628582297068,,
excitedly,2.46792540120014,,
excitement,4.09048478758973,,
excitements,1.76895539686412,,
exciter,1.59286413780844,,
excites,3.07716397715523,,
exciting,4.54152156994976,,
excitingly,1.89389413347242,,
exclaim,2.1949241291364,,
exclaimed,1.89389413347242,,
exclaiming,2.1949241291364,,
exclaims,1.99080414648048,,
exclamation,2.75423214004342,,
exclamatory,1.59286413780844,,
exclude,3.00783748577926,,
excluded,3.0699853925281,,
excluders,1.59286413780844,,
excludes,2.46792540120014,,
excluding,2.72319790630345,,
exclusion,2.4057774944513,,
exclusionary,1.76895539686412,,
exclusions,1.76895539686412,,
exclusive,3.89280703783121,,
exclusively,3.2603170906984,,
exclusiveness,1.89389413347242,,
exclusives,2.0699853925281,,
exclusivity,2.37101538819208,,
excommunicate,2.0699853925281,,
excommunicated,2.59286413780844,,
excommunicating,1.59286413780844,,
excommunication,2.1949241291364,,
excoriated,1.59286413780844,,
excoriates,1.76895539686412,,
excoriation,1.59286413780844,,
excrement,3.09117469159804,,
excremental,1.76895539686412,,
excrementitious,1.59286413780844,,
excrements,1.99080414648048,,
excreta,1.59286413780844,,
excrete,1.76895539686412,,
excreted,1.99080414648048,,
excretes,1.99080414648048,,
excreting,1.76895539686412,,
excretion,2.13693218215872,,
excretions,1.76895539686412,,
excruciate,1.59286413780844,,
excruciating,3.1243430548507,,
excruciatingly,2.37101538819208,,
exculpate,1.59286413780844,,
exculpatory,2.0699853925281,,
excursion,2.83590218649474,,
excursions,2.24607665158378,,
excursus,1.59286413780844,,
excusable,2.1949241291364,,
excuse,5.5653909556743,,
excused,3.59933018005767,,
excuser,1.59286413780844,,
excuses,3.93725641149355,,
excusing,2.59286413780844,,
exeat,1.59286413780844,,
exec,3.04002216915066,,
execrable,1.59286413780844,,
execrate,1.59286413780844,,
execs,2.4379621778227,,
executable,1.59286413780844,,
execute,3.7451524821915,,
executed,3.87389750505617,,
executes,2.1949241291364,,
executing,2.89389413347242,,
execution,3.98906348490418,,
executioner,3.13693218215872,,
executioners,2.1949241291364,,
executions,3.0552621357074,,
executive,4.02583342868285,,
executives,3.40242385244371,,
executor,2.81034808202235,,
executors,1.76895539686412,,
executrix,1.59286413780844,,
exemplar,2.29183414214446,,
exemplars,1.76895539686412,,
exemplary,2.9450466559198,,
exemplified,2.29183414214446,,
exemplifies,2.4057774944513,,
exemplify,1.89389413347242,,
exemplifying,1.59286413780844,,
exempt,2.87161773876127,,
exempted,2.29183414214446,,
exemption,2.61405343687838,,
exemptions,2.13693218215872,,
exempts,1.89389413347242,,
exercise,4.24848272134966,,
exercised,2.98203022217297,,
exerciser,1.76895539686412,,
exercises,3.53734680995861,,
exercising,3.22125306785875,,
exert,2.83590218649474,,
exerted,2.33322682730268,,
exerting,2.13693218215872,,
exertion,2.49595412480038,,
exertions,1.59286413780844,,
exerts,2.1949241291364,,
exes,2.46792540120014,,
exfiltrate,1.59286413780844,,
exfiltration,1.89389413347242,,
exfoliate,2.13693218215872,,
exfoliated,1.99080414648048,,
exfoliates,1.76895539686412,,
exfoliating,2.13693218215872,,
exfoliation,2.13693218215872,,
exhalation,1.89389413347242,,
exhalations,1.59286413780844,,
exhale,3.22633259338803,,
exhaled,1.76895539686412,,
exhales,3.09117469159804,,
exhaling,2.24607665158378,,
exhaust,3.33322682730268,,
exhausted,4.10873798152012,,
exhausting,3.34105216481464,,
exhaustion,3.21091223452053,,
exhaustive,2.75423214004342,,
exhaustively,1.76895539686412,,
exhausts,2.13693218215872,,
exhibit,3.88178374347017,,
exhibited,2.92530259772405,,
exhibiting,2.73899217348668,,
exhibition,3.60989747710722,,
exhibitionism,2.13693218215872,,
exhibitionist,2.33322682730268,,
exhibitionists,1.59286413780844,,
exhibitions,2.13693218215872,,
exhibitor,1.76895539686412,,
exhibitors,2.1949241291364,,
exhibits,3.11137807768633,,
exhilarate,1.76895539686412,,
exhilarated,2.67204538385607,,
exhilarating,3.0552621357074,,
exhilaration,2.4379621778227,,
exhortation,1.76895539686412,,
exhortations,1.59286413780844,,
exhorting,1.76895539686412,,
exhumating,1.59286413780844,,
exhumation,2.65356197816205,,
exhumations,1.59286413780844,,
exhume,2.6897741508165,,
exhumed,2.57058774309729,,
exhuming,2.0699853925281,,
exigencies,1.59286413780844,,
exigent,2.0699853925281,,
exile,3.27410537518403,,
exiled,2.99080414648048,,
exiles,2.37101538819208,,
exiling,1.59286413780844,,
exist,4.46150857620327,,
existed,3.90142855136968,,
existence,4.06780847327383,,
existences,1.76895539686412,,
existent,1.89389413347242,,
existential,2.87161773876127,,
existentialism,2.33322682730268,,
existentialist,2.0699853925281,,
existentialists,1.59286413780844,,
existing,3.28746933674201,,
exists,4.05225662556767,,
exit,4.19220127080093,,
exited,2.88289874917096,,
exiting,2.98203022217297,,
exits,3.56367574868096,,
exobiological,1.59286413780844,,
exobiologist,1.59286413780844,,
exobiologists,1.59286413780844,,
exobiology,1.89389413347242,,
exoccipital,1.59286413780844,,
exocrine,1.59286413780844,,
exodus,2.9046179988642,,
exonerate,2.86003586621145,,
exonerated,2.65356197816205,,
exonerates,1.89389413347242,,
exonerating,2.24607665158378,,
exoneration,2.0699853925281,,
exorbitant,2.57058774309729,,
exorcise,2.59286413780844,,
exorcised,2.13693218215872,,
exorcising,2.37101538819208,,
exorcism,3.27410537518403,,
exorcisms,2.1949241291364,,
exorcist,2.9994043182424,,
exorcists,2.13693218215872,,
exorcize,1.76895539686412,,
exorcized,1.59286413780844,,
exoskeleton,2.4379621778227,,
exoskeletons,1.59286413780844,,
exothermal,1.59286413780844,,
exothermic,1.76895539686412,,
exotic,3.77897251762165,,
exotica,1.89389413347242,,
exotically,1.59286413780844,,
exotics,1.76895539686412,,
exp,1.89389413347242,,
expand,3.54468717312435,,
expandable,2.0699853925281,,
expanded,3.04002216915066,,
expander,1.99080414648048,,
expanding,3.2961555159271,,
expands,2.73899217348668,,
expanse,2.37101538819208,,
expansion,3.24122414878937,,
expansionism,1.76895539686412,,
expansionist,1.89389413347242,,
expansionistic,1.59286413780844,,
expansions,1.59286413780844,,
expansive,2.4057774944513,,
expansiveness,1.59286413780844,,
expat,1.76895539686412,,
expatriate,2.29183414214446,,
expatriates,1.99080414648048,,
expats,1.59286413780844,,
expect,5.01611001174525,,
expectable,1.59286413780844,,
expectancy,2.81034808202235,,
expectant,2.52228306352273,,
expectantly,1.76895539686412,,
expectation,3.1243430548507,,
expectations,3.72158642214687,,
expected,4.52151598446214,,
expecting,4.5583010375847,,
expectorant,1.99080414648048,,
expectorated,1.59286413780844,,
expectorating,2.0699853925281,,
expectoration,1.59286413780844,,
expects,3.67385118471933,,
expedience,2.13693218215872,,
expediency,2.33322682730268,,
expedient,2.65356197816205,,
expediently,1.89389413347242,,
expedite,2.83590218649474,,
expedited,2.37101538819208,,
expediter,2.13693218215872,,
expediting,1.89389413347242,,
expedition,3.75423214004342,,
expeditionary,2.49595412480038,,
expeditions,2.76895539686412,,
expeditious,2.1949241291364,,
expeditiously,1.76895539686412,,
expel,3.14309249086354,,
expelled,3.6554461220366,,
expelling,2.37101538819208,,
expels,1.99080414648048,,
expend,1.99080414648048,,
expendable,3.18392874483494,,
expendables,1.76895539686412,,
expended,2.46792540120014,,
expender,1.59286413780844,,
expendible,1.59286413780844,,
expending,1.76895539686412,,
expenditure,2.46792540120014,,
expenditures,2.52228306352273,,
expense,3.87275911782008,,
expenses,3.88733036397003,,
expensive,4.44595366766031,,
expensively,2.0699853925281,,
experience,4.78165205044591,,
experienced,4.00025504227917,,
experiencer,2.13693218215872,,
experiences,3.84692859072278,,
experiencing,3.6381871165951,,
experiment,4.20933965169701,,
experimental,3.59286413780844,,
experimentally,1.99080414648048,,
experimentation,2.78319583597873,,
experimentations,1.59286413780844,,
experimented,2.79698412046437,,
experimenter,1.76895539686412,,
experimenting,3.33715712093112,,
experiments,3.8181734195343,,
expert,4.34452808406943,,
expertise,3.60146430957036,,
expertly,2.37101538819208,,
experts,3.83216361693533,,
expiate,1.59286413780844,,
expiated,1.59286413780844,,
expiating,1.59286413780844,,
expiation,1.76895539686412,,
expiatory,1.76895539686412,,
expirate,1.59286413780844,,
expiration,3.01611001174525,,
expiratory,1.76895539686412,,
expire,2.96393200008018,,
expired,3.40242385244371,,
expires,3.04770899781695,,
expiring,2.1949241291364,,
expiry,1.99080414648048,,
explain,5.04549378943046,,
explainable,2.33322682730268,,
explained,4.06926096453377,,
explainer,1.59286413780844,,
explaining,3.83960884753228,,
explains,3.95647611770059,,
explanation,4.30213409878427,,
explanations,3.24122414878937,,
explanatory,1.76895539686412,,
expletive,2.4379621778227,,
expletives,1.89389413347242,,
explicable,1.59286413780844,,
explicating,2.0699853925281,,
explication,1.89389413347242,,
explicit,3.14916663857573,,
explicitly,2.57058774309729,,
explode,3.99080414648048,,
exploded,3.59068721855417,,
exploder,2.24607665158378,,
exploders,1.89389413347242,,
explodes,3.39563786310042,,
exploding,3.41568578311155,,
exploit,3.39220468726202,,
exploitable,2.0699853925281,,
exploitation,3.00783748577926,,
exploitations,1.59286413780844,,
exploitative,2.13693218215872,,
exploited,3.22633259338803,,
exploiter,1.89389413347242,,
exploiters,1.89389413347242,,
exploiting,3.09117469159804,,
exploitive,2.0699853925281,,
exploits,2.98203022217297,,
exploration,3.2786058764107,,
explorations,1.99080414648048,,
exploratory,2.70680749011528,,
explore,3.79426126212889,,
explored,3.11137807768633,,
explorer,3.28306021783695,,
explorers,3.0699853925281,,
explores,2.37101538819208,,
exploring,3.4379621778227,,
explosion,4.21714623364411,,
explosions,3.48216584031475,,
explosive,3.72640304617866,,
explosively,1.59286413780844,,
explosiveness,1.59286413780844,,
explosives,3.8129722258485,,
expo,2.61405343687838,,
exponent,1.99080414648048,,
exponential,2.33322682730268,,
exponentially,2.59286413780844,,
exponents,1.76895539686412,,
export,3.11137807768633,,
exportation,1.59286413780844,,
exported,1.89389413347242,,
exporter,1.99080414648048,,
exporting,2.52228306352273,,
exports,2.72319790630345,,
expos,1.76895539686412,,
exposable,1.59286413780844,,
expose,3.84934134405012,,
exposed,4.0234229073312,,
exposes,2.57058774309729,,
exposing,3.26955774743331,,
exposition,2.9046179988642,,
expositional,1.76895539686412,,
expositions,1.59286413780844,,
exposure,3.75721699359288,,
exposures,2.0699853925281,,
expound,2.0699853925281,,
expounded,1.59286413780844,,
expounding,1.76895539686412,,
express,4.25325523621091,,
expressed,3.51455061329204,,
expresses,2.91508343254236,,
expressible,1.59286413780844,,
expressing,3.4057774944513,,
expression,4.10608173787638,,
expressional,1.59286413780844,,
expressionism,1.76895539686412,,
expressionist,1.99080414648048,,
expressionistic,1.99080414648048,,
expressionless,1.89389413347242,,
expressions,3.00783748577926,,
expressive,2.67204538385607,,
expressively,1.59286413780844,,
expressiveness,1.59286413780844,,
expressly,3.0552621357074,,
expresso,2.0699853925281,,
expressway,2.99080414648048,,
expressways,1.76895539686412,,
expropriated,1.76895539686412,,
expropriation,1.76895539686412,,
expulse,1.59286413780844,,
expulsion,2.91508343254236,,
expulsive,1.59286413780844,,
expunge,2.0699853925281,,
expunged,2.61405343687838,,
exquisite,3.62224791549365,,
exquisitely,2.46792540120014,,
exsanguinated,1.99080414648048,,
exsanguination,2.4057774944513,,
ext,1.89389413347242,,
extant,2.13693218215872,,
extbook,1.59286413780844,,
extemporaneous,2.13693218215872,,
extemporaneously,1.59286413780844,,
extemporary,1.59286413780844,,
extempore,1.59286413780844,,
extend,3.80770798585614,,
extendable,1.59286413780844,,
extended,3.62224791549365,,
extender,2.13693218215872,,
extenders,1.76895539686412,,
extending,3.0321968316387,,
extends,2.99080414648048,,
extensible,1.59286413780844,,
extension,3.73274322420968,,
extensions,2.72319790630345,,
extensive,3.57058774309729,,
extensively,2.79698412046437,,
extensor,1.76895539686412,,
extensors,1.59286413780844,,
extent,3.60989747710722,,
extenuate,1.59286413780844,,
extenuating,2.82331305918672,,
exterior,3.37819397281921,,
exteriorize,1.89389413347242,,
exteriorizing,2.0699853925281,,
exteriors,2.1949241291364,,
exterminate,3.0552621357074,,
exterminated,2.75423214004342,,
exterminates,1.89389413347242,,
exterminating,2.29183414214446,,
extermination,3.01611001174525,,
exterminator,3.30467136684963,,
exterminators,2.6897741508165,,
external,3.39563786310042,,
externalised,1.59286413780844,,
externalization,1.59286413780844,,
externalized,1.76895539686412,,
externalizing,1.59286413780844,,
externally,2.33322682730268,,
extinct,3.40242385244371,,
extincted,1.59286413780844,,
extinction,3.17832486731694,,
extinguish,2.93528681863065,,
extinguished,2.78319583597873,,
extinguisher,3.1894612334349,,
extinguishers,2.63425682296667,,
extinguishes,1.89389413347242,,
extinguishing,2.0699853925281,,
extol,1.76895539686412,,
extolled,1.76895539686412,,
extolling,1.89389413347242,,
extols,1.59286413780844,,
extorsion,1.89389413347242,,
extort,2.82331305918672,,
extorted,2.33322682730268,,
extorting,1.99080414648048,,
extortion,3.41240807335031,,
